pyRAP_Gene	feature	Gene_base	locus	GO_terms	RPMPRPK	log2foldchange_RNAseq	padj_RNAseq
yncM.2661	CDS	yncM	BSU_17690	Proteins of unknown function, Secreted proteins	0.35	not_significant	0.609195510734192
yukE.4830	CDS	yukE	BSU_31910	Secreted proteins, Protein secretion	0.19	not_significant	0.771851428518754
thiW.1974	CDS	thiW	BSU_13220	Biosynthesis/ acquisition of thiamine, Membrane proteins, Class I ECF transporter	0.67	not_significant	0.784810272388934
ponA.3372	CDS	ponA	BSU_22320	Penicillin-binding proteins, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, Cell shape	1.25	not_significant	0.353267627008294
ppsA.2766	CDS	ppsA	BSU_18340	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	0.57	-0.6	2.11105668255274e-05
codV.2422	CDS	codV	BSU_16140	DNA condensation/ segregation	0.21	not_significant	0.391216367831843
mecA.1709	CDS	mecA	BSU_11520	Genetic competence, Genetic competence, Additional proteins involved in proteolysis, Swarming	0.22	not_significant	0.509711807226671
yoeC.2773	CDS	yoeC	BSU_18390	Proteins of unknown function	3.0	not_significant	0.901030792422711
ytzE.4554	CDS	ytzE	BSU_30020	Transcription factor/ other/ based on similarity	0.18	not_significant	0.986161362041609
fabG.2384	CDS	fabG	BSU_15910	Biosynthesis of fatty acids, Essential genes	0.1	not_significant	0.07741784223482
mncR.1371	CDS	mncR	BSU_09190	Biosynthesis/ acquisition of nucleotides/ other, Endoribonucleases, Secreted proteins	1.71	not_significant	0.821691065645818
gltB.2778	CDS	gltB	BSU_18440	Biosynthesis/ acquisition of glutamate/ glutamine/ ammonium assimilation	0.89	not_significant	0.739658756372003
accC.3668	CDS	accC	BSU_24340	Biosynthesis of fatty acids, Essential genes	0.29	not_significant	0.148918303366207
csbB.1287	CDS	csbB	BSU_08600	General stress proteins (controlled by SigB), Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Resistance against oxidative and electrophile stress, Membrane proteins, Biosynthesis of lipoteichoic acid, Biosynthesis of lipoteichoic acid	0.32	1.05	0.0028603925339392
yhcX.1380	CDS	yhcX	BSU_09250	Proteins of unknown function	0.33	not_significant	0.147842632890892
yxbC.6020	CDS	yxbC	BSU_39880	Proteins of unknown function	0.11	not_significant	0.946118442163765
yitT.1643	CDS	yitT	BSU_11120	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress, Membrane proteins	0.21	not_significant	0.0594217755163026
brxJ.4516	CDS	brxJ	BSU_29760	General stress proteins (controlled by SigB), Phosphorylation on either a Ser, Thr or Tyr residue	0.09	0.82	0.0058849736828594
spoIISB.1919	CDS	spoIISB	BSU_12820	Sporulation/ other, Toxins, antitoxins and immunity against toxins, Type 2 TA systems	0.17	not_significant	0.633518342991241
pelA.1152	CDS	pelA	BSU_07560	Utilization of other polymeric carbohydrates, Secreted proteins	0.44	not_significant	0.698138468197131
pepF_S414.1715	CDS_3'UTR	pepF_S414	BSU_11540	phosphorelay, phosphorelay	0.25	not_significant	0.449659877728077
nrdE.2606	CDS	nrdE	BSU_17380	Biosynthesis/ acquisition of nucleotides/ other, Essential genes	0.63	not_significant	0.454264501700343
pepF.1714	CDS	pepF	BSU_11540	phosphorelay, phosphorelay	0.27	not_significant	0.442057597431264
ypiA.3414	CDS	ypiA	BSU_22590	Proteins of unknown function	0.26	not_significant	0.365573385230051
roxS.1718	transcript	roxS	BSU_misc_RNA_67	Regulatory RNAs	11.0	not_significant	0.969509592639302
tagH.5399	CDS	tagH	BSU_35700	Export of anionic polymers and attachment to peptidoglycan, Biosynthesis of teichoic acid, Essential genes, Membrane proteins, Export of cell wall components, Biosynthesis of teichoic acid	0.47	not_significant	0.454022055954615
murF.714	CDS	murF	BSU_04570	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Essential genes	0.26	not_significant	0.873598420501632
sdpA.5104	CDS	sdpA	BSU_33750	Toxins, antitoxins and immunity against toxins	0.21	-1.12	2.94538751961385e-08
dck.31	CDS	dck	BSU_00140	Purine salvage and interconversion	0.17	not_significant	0.699330517709196
ytzJ.4431	CDS	ytzJ	BSU_29249	Proteins of unknown function	0.05	not_significant	0.287515206807636
yqhY.3666	CDS	yqhY	BSU_24330	Quasi-essential genes, Proteins of unknown function, Potential role in the control of metabolism	0.24	not_significant	0.233460903877643
gatB.1038	CDS	gatB	BSU_06690	Aminoacyl-tRNA synthetases, Essential genes	0.18	not_significant	0.599106106370181
yjbC_spxA.1704	intergenic_UTR	yjbC_spxA	BSU_11490	General stress proteins (controlled by SigB), Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Resistance against oxidative and electrophile stress	0.01	not_significant	0.207308056325131
yrrO.4120	CDS	yrrO	BSU_27340	tRNA modification and maturation	0.4	not_significant	0.605651321583927
yqzC.3751	CDS	yqzC	BSU_24940	Membrane proteins, Swarming	0.31	not_significant	0.68298985126302
sdpI.5111	CDS	sdpI	BSU_33780	Toxins, antitoxins and immunity against toxins, Membrane proteins	0.15	not_significant	0.906309749473461
purB.1000	CDS	purB	BSU_06440	Biosynthesis/ acquisition of purine nucleotides, Newly identified competence genes	0.36	not_significant	0.838345505190753
clpE.2040	CDS	clpE	BSU_13700	Heat shock proteins, Additional proteins involved in proteolysis	0.5	0.76	0.0134131800862623
dapI.2124	CDS	dapI	BSU_14190	Biosynthesis of peptidoglycan, Biosynthesis/ acquisition of lysine/ threonine, Biosynthesis of peptidoglycan, Essential genes	0.35	not_significant	0.744869273544991
yoxD.2786	CDS	yoxD	BSU_18500	Poorly characterized/ putative enzymes, Phosphorylation on either a Ser, Thr or Tyr residue	0.34	not_significant	0.769763112152412
ysxA.4241	CDS	ysxA	BSU_28040	DNA repair/ recombination, Genetic competence, Genetic competence, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Phosphorylation on an Arg residue, Other proteins	0.36	not_significant	0.426484126331756
dacC.2768	CDS	dacC	BSU_18350	Penicillin-binding proteins, Secreted proteins	0.28	0.51	0.0474519663177844
lytC.5379	CDS	lytC	BSU_35620	Autolysis, Motility and chemotaxis/ other	0.12	not_significant	0.918028033136236
tagU.5385	putative_sRNA	tagU	BSU_35650	Export of anionic polymers and attachment to peptidoglycan, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins	0.14	not_significant	0.803943632587587
pbpH.2085	CDS	pbpH	BSU_13980	Penicillin-binding proteins, Membrane proteins	0.3	not_significant	0.667000335978905
ricA.2553	CDS	ricA	BSU_17020	Control of transcription factor (other than two-component system), Biofilm formation, Other protein controlling the activity of the phosphorelay, Other protein controlling the activity of the phosphorelay, Other proteins required for biofilm formation, Effectors of RNA degradation, Swarming	0.24	not_significant	0.449140612711731
ytxH.4518	CDS	ytxH	BSU_29770	General stress proteins (controlled by SigB), Phosphorylation on an Arg residue, Other highly expressed unknown proteins	0.23	0.89	0.0074018654105928
gltA.2779	CDS	gltA	BSU_18450	Biosynthesis/ acquisition of glutamate/ glutamine/ ammonium assimilation, Phosphorylation on an Arg residue, Efp-dependent proteins	0.84	not_significant	0.651383183245619
ywsB.5437	CDS	ywsB	BSU_35970	General stress proteins (controlled by SigB)	0.04	not_significant	0.973389426088321
yxiS.5893	CDS	yxiS	BSU_39040	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress	0.14	not_significant	0.919056053124034
spxH.1719	CDS	spxH	BSU_11550	Resistance against other toxic compounds (nitric oxide, phenolic acids, flavonoids, oxalate), Additional proteins involved in proteolysis, Swarming	0.11	not_significant	0.890364418828765
groEL.930	CDS	groEL	BSU_06030	Chaperones/ protein folding, Heat shock proteins, Essential genes, Phosphorylation on an Arg residue, Phosphorylation on either a Ser, Thr or Tyr residue	0.16	0.89	2.94538751961385e-08
bznD.4816	CDS	bznD	BSU_31840	Poorly characterized/ putative enzymes	0.25	not_significant	0.457402170144513
ybaJ.263	CDS	ybaJ	BSU_01510	Proteins of unknown function	0.11	not_significant	0.240269582132709
defB.2176	CDS	defB	BSU_14560	Conversion of S-methyl cysteine to cysteine	0.16	not_significant	0.980602681994127
S414_roxS.1717	S_feature	S414_roxS	new_1233096_1233397	na	22.0	not_significant	0.935039670725968
liaL.6061	CDS	liaL	BSU_40150	Control of response regulators/ other, Membrane proteins, Export of peptides, Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	0.23	not_significant	0.959620587379794
maeC.4533	CDS	maeC	BSU_29880	Utilization of organic acids	0.44	not_significant	0.774810362266694
ygxA.1308	CDS	ygxA	BSU_08750	Proteins of unknown function	0.18	not_significant	0.248957949712514
pksR.2581	CDS	pksR	BSU_17220	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	1.14	not_significant	0.0771637598761047
purM.1008	CDS	purM	BSU_06500	Biosynthesis/ acquisition of purine nucleotides	0.23	not_significant	0.998431991229355
pyrK.2329	CDS	pyrK	BSU_15530	Biosynthesis/ acquisition of pyrimidine nucleotides	0.32	-1.58	5.85747764921729e-13
dhaS.2927	CDS	dhaS	BSU_19310	Poorly characterized/ putative enzymes	0.18	-0.51	0.0052821237187884
pth.92	CDS	pth	BSU_00530	Translation/ other, General stress proteins (controlled by SigB), Essential genes	0.06	not_significant	0.334941648817396
trxB.5251	CDS	trxB	BSU_34790	Electron transport/ other, Resistance against oxidative and electrophile stress, Essential genes	0.2	not_significant	0.335654432675579
ypuA.3530	CDS	ypuA	BSU_23370	Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	0.13	not_significant	0.69824590700785
ypzK.3509	CDS	ypzK	BSU_23240	Biosynthesis/ acquisition of riboflavin/ FAD, Protein acetylases/ deacetylases	0.15	not_significant	0.376022597655003
spbC.5106	CDS	spbC	BSU_33770	Toxins, antitoxins and immunity against toxins, Toxins, antitoxins and immunity/ Additional genes	0.13	-1.2	1.01940783040519e-09
addA.1575	CDS	addA	BSU_10630	DNA repair/ recombination, Genetic competence, Genetic competence, Other proteins	0.79	not_significant	0.833017161960241
spo0A.3650	CDS	spo0A	BSU_24220	Two-component system response regulators, Biofilm formation, The ultimate target, phosphorelay, phosphorelay, The ultimate target, Phosphorylation on an Asp residue, Regulation, Efp-dependent proteins	0.09	not_significant	0.69708165269314
ydzJ_ydjO.976	intergenic_UTR	ydzJ_ydjO	BSU_06269	Proteins of unknown function	0.01	not_significant	0.954889939014122
S612.2560	sRNA_independent	S612	new_1780399_1780532	na	1.8	not_significant	0.709837681026275
cutI.616	CDS	cutI	BSU_03940	Membrane proteins, Copper	0.33	not_significant	0.724062444108271
lctP.486	CDS	lctP	BSU_03060	Overflow metabolism, Membrane proteins, Transporter for organic acids	0.31	not_significant	0.887117986522622
ytiB.4639	CDS	ytiB	BSU_30690	Poorly characterized/ putative enzymes, Acquisition of bicarbonate	0.15	not_significant	0.562326472677968
ylbK.2251	CDS	ylbK	BSU_15040	Poorly characterized/ putative enzymes	0.35	not_significant	0.992638863384605
yybN.6134	CDS	yybN	BSU_40580	Proteins of unknown function, Other highly expressed unknown proteins	0.04	not_significant	0.944292286842417
ylmC.2302	CDS	ylmC	BSU_15360	Sporulation proteins/ other	0.43	not_significant	0.165240506449325
yqaP.3944	CDS	yqaP	BSU_26230	Skin element	0.05	not_significant	0.833017161960241
sufLB.1193	CDS	sufLB	BSU_07850	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress	0.22	not_significant	0.237286668048362
yfkN.1192	CDS	yfkN	BSU_07840	Secreted proteins, Metabolism of signalling nucleotides	1.14	not_significant	0.97353657241219
htpG.6013	CDS	htpG	BSU_39820	Chaperones/ protein folding, Heat shock proteins	0.25	not_significant	0.732007634799588
bipA.2207	CDS	bipA	BSU_14770	Translation factors, Cold stress proteins	0.09	not_significant	0.79275146539355
pdeH.4797	CDS	pdeH	BSU_31740	Metabolism of signalling nucleotides, Additional chemotaxis signal transduction and regulatory proteins, Swarming	0.07	not_significant	0.474718676353464
radA.151	CDS	radA	BSU_00870	Metabolism of signalling nucleotides, DNA repair/ recombination, General stress proteins (controlled by SigB), Heat shock proteins, Other proteins	0.21	not_significant	0.993108070048339
ezrA.4486	CDS	ezrA	BSU_29610	Membrane proteins, Divisome	0.23	not_significant	0.72198623088638
yrrN.4122	CDS	yrrN	BSU_27350	tRNA modification and maturation	0.83	not_significant	0.946337582983881
clpQ.2423	CDS	clpQ	BSU_16150	Additional proteins involved in proteolysis	0.19	not_significant	0.522579537681615
floT.4683	CDS	floT	BSU_31010	Membrane dynamics, Biofilm formation, Sporulation/ other, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, Other proteins required for biofilm formation	0.19	not_significant	0.601437992171427
yqhQ.3686	CDS	yqhQ	BSU_24490	Sporulation proteins/ other, General stress proteins (controlled by SigB), Membrane proteins	0.07	not_significant	0.3885288782793
ctaO.1807	CDS	ctaO	BSU_12080	Biosynthesis of heme/ siroheme, Membrane proteins	0.13	not_significant	0.980234910997383
sppA.4475	CDS	sppA	BSU_29530	Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, Resistance against toxins/ antibiotics	0.31	not_significant	0.985341868282096
recU.3370	CDS	recU	BSU_22310	DNA repair/ recombination, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Double strand breaks repair	0.12	not_significant	0.553698345392564
ybfQ.376	CDS	ybfQ	BSU_02330	Cell envelope stress proteins (controlled by SigM, V, W, X, Y), tRNA modification and maturation/ based on similarity	0.21	not_significant	0.906797571328827
pgoN.5055	CDS	pgoN	BSU_33400	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress	0.15	not_significant	0.936446506171016
metAA_ugtP.3304	intergenic_UTR	metAA_ugtP	BSU_21910	Biosynthesis/ acquisition of methionine/ S-adenosylmethionine, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	0.06	not_significant	0.233114721536083
ypwA.3333	CDS	ypwA	BSU_22080	Additional proteins involved in proteolysis	0.38	not_significant	0.276454779804266
spoVT.98	CDS	spoVT	BSU_00560	Transcription factors/ other, Sporulation proteins/ other	0.08	not_significant	0.921137675036599
cssS.4999	CDS	cssS	BSU_33020	Protein kinases, Two-component sensor kinase, Heat shock proteins, Membrane proteins, Phosphorylation on a His residue	0.26	not_significant	0.824751581966261
yhaQ.1465	CDS	yhaQ	BSU_09890	Membrane proteins, Exporters of unknown function	0.31	not_significant	0.980602681994127
pta.5696	CDS	pta	BSU_37660	Overflow metabolism, Phosphorylation on either a Ser, Thr or Tyr residue	0.12	not_significant	0.454022055954615
glyA.5584	CDS	glyA	BSU_36900	Biosynthesis/ acquisition of serine/ glycine/ alanine, Phosphorylation on either a Ser, Thr or Tyr residue, Newly identified competence genes	0.23	2.35	2.1966894230936703e-58
ywqG.5476	CDS	ywqG	BSU_36220	Proteins of unknown function	0.5	not_significant	0.755243845182947
S1181.4677	sRNA_independent	S1181	new_3178641_3178932_c	na	1.0	not_significant	0.8286140198077
spo0F.5620	CDS	spo0F	BSU_37130	The phosphotransferases, The phosphotransferases, Phosphorylation on an Asp residue	0.05	not_significant	0.200250532644482
rttF.3898	CDS	rttF	BSU_25870	Skin element, Essential genes, Type 2 TA systems	0.38	not_significant	0.654970593291561
pksF.2572	CDS	pksF	BSU_17140	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	0.26	-1.33	2.7234910996726697e-18
S552_ylbK.2250	sRNA_5UTR	S552_ylbK	new_1571851_1571980	na	0.23	not_significant	0.97041467840353
yfmQ.1122	CDS	yfmQ	BSU_07380	Membrane proteins, Proteins of unknown function	0.11	not_significant	0.300321746648623
yhdX.1426	CDS	yhdX	BSU_09630	Proteins of unknown function	1.67	not_significant	0.992138787827676
ppsB.2765	CDS	ppsB	BSU_18330	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	0.65	-0.55	0.0082078652561942
lutR.5167	CDS	lutR	BSU_34180	Utilization of organic acids, Transcription factors/ other	0.4	not_significant	0.722660444487688
nhaK.5057	CDS	nhaK	BSU_33420	Membrane proteins, Metal ion transporter, Sodium uptake/ export	1.92	not_significant	0.798932630272931
yceF.465	CDS	yceF	BSU_02920	General stress proteins (controlled by SigB), Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, Manganese	0.07	not_significant	0.0611329530400136
mcpC.2082	CDS	mcpC	BSU_13950	Membrane proteins, Membrane-bound chemoreceptors	0.05	not_significant	0.858841494813998
purD.1012	CDS	purD	BSU_06530	Biosynthesis/ acquisition of purine nucleotides	0.1	not_significant	0.247165652579288
upp.5583	CDS	upp	BSU_36890	Biosynthesis/ acquisition of pyrimidine nucleotides	0.21	4.45	1.66758345257405e-175
sdpB.5105	CDS	sdpB	BSU_33760	Toxins, antitoxins and immunity against toxins, Membrane proteins	0.07	-1.01	4.12188070191479e-06
yocA.2897	CDS	yocA	BSU_19130	Proteins of unknown function, Membrane proteins, Other highly expressed unknown proteins	0.15	not_significant	0.97353657241219
disA.152	CDS	disA	BSU_00880	Metabolism of signalling nucleotides, Sporulation/ other, General stress proteins (controlled by SigB), Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Heat shock proteins, Other genes	0.38	not_significant	0.802560962787285
spoIISA.1920	CDS	spoIISA	BSU_12830	Sporulation proteins/ other, Toxins, antitoxins and immunity against toxins, Membrane proteins, Type 2 TA systems	0.1	not_significant	0.534854287018345
yugU.4725	CDS	yugU	BSU_31280	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress	0.07	not_significant	0.167479425391438
ltaSB.1175	CDS	ltaSB	BSU_07710	Biosynthesis of lipoteichoic acid, Biosynthesis of lipoteichoic acid, Membrane proteins, Phosphorylation on a Thr residue, Secreted proteins, Cell shape	0.17	not_significant	0.796509724841215
yhdP.1416	CDS	yhdP	BSU_09550	Membrane proteins, Magnesium uptake/ efflux	0.23	not_significant	0.243348628805966
ugtP.3305	CDS	ugtP	BSU_21920	Lipid metabolism/ other, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, Other genes, Cell shape	0.08	not_significant	0.488042048612234
ppsE.2761	CDS	ppsE	BSU_18300	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	0.42	-0.95	8.15396390362729e-08
opuCC.5115	CDS	opuCC	BSU_33810	Coping with hyper-osmotic stress, Membrane proteins, Uptake of compatible solutes for osmoprotection	0.14	1.06	0.0239840238377423
ydiF.919	CDS	ydiF	BSU_05950	Unknown ABC transporters	0.25	not_significant	0.938849666064861
walM.971	CDS	walM	BSU_06250	Cell wall/ other, Secreted proteins	0.33	not_significant	0.221532298176371
asiMA.1412	CDS	asiMA	BSU_09510	Control of sigma factors, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Essential genes, Membrane proteins	0.08	not_significant	0.747917280369932
trxA.4314	CDS	trxA	BSU_28500	Electron transport/ other, General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress, Essential genes, Protein modification/ other	0.01	not_significant	0.855841347377513
ytkK.4460	CDS	ytkK	BSU_29420	Poorly characterized/ putative enzymes	0.11	not_significant	0.619671175094374
lytD.5412	CDS	lytD	BSU_35780	Autolysis, N-acetyl-β-D-glucosaminidases, Secreted proteins	0.12	not_significant	0.701003941069422
mlpA.2511	CDS	mlpA	BSU_16710	Additional proteins involved in proteolysis	0.29	not_significant	0.507752944556654
miaB.2552	CDS	miaB	BSU_17010	tRNA modification and maturation	0.17	not_significant	0.832983365745878
ylmC_S566.2303	CDS_3'UTR	ylmC_S566	BSU_15360	Sporulation proteins/ other	0.21	not_significant	0.178216732296149
ltaSA.1108	CDS	ltaSA	BSU_07260	Biosynthesis of lipoteichoic acid, Biosynthesis of lipoteichoic acid, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Phosphorylation on either a Ser, Thr or Tyr residue, Secreted proteins, Cell shape	0.14	not_significant	0.668151676756376
fin.94	CDS	fin	BSU_00540	DNA repair/ recombination, Control of sigma factors, Sporulation proteins/ other, Other proteins	0.02	not_significant	0.634197242628635
opuCA.5117	CDS	opuCA	BSU_33830	Coping with hyper-osmotic stress, Membrane proteins, Uptake of compatible solutes for osmoprotection, Targets of c-di-AMP	0.17	0.81	0.0487984926612053
rttG.3896	CDS	rttG	BSU_25860	Skin element, Type 2 TA systems, Secreted proteins	0.13	not_significant	0.906071792445679
galM.2769	CDS	galM	BSU_18360	Utilization of galactose	0.25	not_significant	0.16244502176915
pyrP.2322	CDS	pyrP	BSU_15480	Biosynthesis/ acquisition of pyrimidine nucleotides, Membrane proteins, Nucleotide/ nucleoside transporter	0.16	-0.6	0.0049083767265856
pbpE.5202	CDS	pbpE	BSU_34440	Penicillin-binding proteins, Autolysis, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins	0.26	not_significant	0.267771286421743
ydjG.962	CDS	ydjG	BSU_06190	Membrane proteins, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	0.18	not_significant	0.491272564823728
mfd.96	CDS	mfd	BSU_00550	DNA repair/ recombination, Transcription elongation/ termination, Other proteins	0.12	not_significant	0.916572762627289
