pyRAP_Gene	feature	Gene_base	locus	GO_terms	log2foldchange	padj
melA.4585	CDS	melA	BSU_30300	Utilization of melibiose, Phosphorylation on an Arg residue	-0.59	0.0662642281316649
ylmC.2302	CDS	ylmC	BSU_15360	Sporulation proteins/ other	0.59	0.165240506449325
Novel_transcript.6049	Novel_transcript	Novel_transcript	na	na	-0.59	0.554692124105843
yczC.431	CDS	yczC	BSU_02710	Membrane proteins, Proteins of unknown function	-0.59	0.185568773289884
yckD.543	CDS	yckD	BSU_03400	Sporulation proteins/ other	-0.58	0.82679204162024
pghC.2590	CDS	pghC	BSU_17270	Membrane proteins, Capsule biosynthesis and degradation	0.58	0.68298985126302
S1120.4466	S_feature	S1120	new_3016405_3016534_c	na	0.58	0.753911874384795
xkdF_xkdG.1876	intergenic_UTR	xkdF_xkdG	BSU_12600	PBSX prophage	-0.58	0.275167096875517
ydhF.886	CDS	ydhF	BSU_05730	Sporulation proteins/ other, Secreted proteins	-0.58	0.788724402823862
S796.3176	sRNA_independent	S796	new_2221639_2221791	na	-0.58	0.783599519846728
S1150.4553	S_feature	S1150	new_3072180_3072285	na	0.58	0.65940462970738
yozG.2829	CDS	yozG	BSU_18740	Transcription factor/ other/ based on similarity, Motility and chemotaxis/ other	0.58	0.373914124956796
yrkF.3987	CDS	yrkF	BSU_26530	Proteins of unknown function	0.58	na
hrcA_hemN.3840	intergenic_UTR	hrcA_hemN	BSU_25490	Transcription factors/ other, Heat shock proteins, Phosphorylation on an Arg residue	0.58	0.28729198824921
ynfE.2740	CDS	ynfE	BSU_18140	Newly identified sporulation proteins (based on transcription profiling), Phosphorylation on a Tyr residue	-0.58	na
tyrZR_tyrZ.5806	intergenic_UTR	tyrZR_tyrZ	BSU_38450	Transcription factors/ other	-0.58	0.291527228318636
ptpZ.5479	CDS	ptpZ	BSU_36240	Protein phosphatases, Biofilm formation, Regulation	-0.58	0.187660558566178
yefC_yeeA.1048	intergenic_UTR	yefC_yeeA	BSU_06750	DNA repair/ recombination/ based on similarity	0.58	0.654836306970817
S1220.4809	sRNA_independent	S1220	new_3263403_3263797	na	-0.58	0.63046108952738
glsA.391	CDS	glsA	BSU_02430	Utilization of glutamine/ glutamate	-0.58	0.685966788849819
yncE.2650	CDS	yncE	BSU_17650	Newly identified sporulation proteins (based on transcription profiling)	0.58	0.395925336968616
S618.2584	S_feature	S618	new_1859884_1859964_c	na	-0.58	na
S606.2545	S_feature	S606	new_1767035_1767134	na	0.58	0.330529875606668
yjzB.1675	CDS	yjzB	BSU_11320	Class V	0.58	0.660196624964766
aseR.831	CDS	aseR	BSU_05330	Transcription factors/ other, Resistance against toxic metals	0.58	0.644568878020333
ypeP.3313	CDS	ypeP	BSU_21970	Not yet assigned, RNase/ based on similarity	0.58	0.229256853339116
psiE.3968	CDS	psiE	BSU_26410	Proteins of unknown function, Membrane proteins	0.58	0.169988792656874
S1556.6109	S_feature	S1556	new_4159220_4159541	na	0.58	na
dinK_dinL.2695	intergenic_UTR	dinK_dinL	BSU_17860	Other genes	0.58	0.599838988161196
yomQ.3208	CDS	yomQ	BSU_21260	SP-beta prophage, Efp-dependent proteins	-0.58	0.716124980528405
nhaC.1434	CDS	nhaC	BSU_09680	PH homeostasis, Membrane proteins, Sodium uptake/ export	0.58	0.287515206807636
chaA.1202	CDS	chaA	BSU_07920	Sporulation proteins/ other, General stress proteins (controlled by SigB), Membrane proteins, Metal ion transporter, Metal ion homeostasis/ Other	0.57	0.707449104302534
bkdAA.3625	CDS	bkdAA	BSU_24050	Utilization of branched-chain amino acids	0.57	0.066363564371889
panD_panC.3390	intergenic_UTR	panD_panC	BSU_22410	Biosynthesis of coenzyme A, Cell shape	0.57	0.333484355488786
yotE.3014	CDS	yotE	BSU_19910	SP-beta prophage	-0.57	0.82679204162024
cwlJ.416	CDS	cwlJ	BSU_02600	Cell wall/ other, Additional germination proteins, Class III	-0.57	0.315497157530646
bioI.4573	CDS	bioI	BSU_30190	Biosynthesis/ acquisition of biotin	-0.57	0.634880551526716
ydeE.808	CDS	ydeE	BSU_05170	Transcription factor/ other/ based on similarity	0.57	0.268783477068041
xseB.3660	CDS	xseB	BSU_24290	Genetics/ other/ based on similarity	0.57	0.321045999577443
yodS.2989	CDS	yodS	BSU_19730	Sporulation proteins/ other, Poorly characterized/ putative enzymes	0.57	na
cydD.5846	CDS	cydD	BSU_38730	Terminal oxidases, Membrane proteins, Regulatory ABC transporters	-0.57	0.258493685055698
frlO.4932	CDS	frlO	BSU_32600	Utilization of amino sugars, Utilization of amino sugars, Membrane proteins, Uptake of carbon sources	-0.57	0.509798714654642
kdgT_kdgA.3335	intergenic_UTR	kdgT_kdgA	BSU_22090	Utilization of hexuronate, Carbohydrate transporter, Efp-dependent proteins, Membrane proteins	-0.57	0.136470798712466
ydzM.795	CDS	ydzM	BSU_05099	Proteins of unknown function	0.57	0.324173264176901
ypuB.3526	CDS	ypuB	BSU_23340	Proteins of unknown function	0.57	0.751139202170813
ywmB_ywzB.5564	intergenic_UTR	ywmB_ywzB	BSU_36770	Sporulation/ other	0.57	0.11135751642288
ytzC.4609	CDS	ytzC	BSU_30470	Newly identified sporulation proteins (based on transcription profiling)	-0.57	0.19671569691979
gutP.957	CDS	gutP	BSU_06160	Utilization of glucitol, Carbohydrate transporter	-0.57	0.235157947305107
ydfN.852	CDS	ydfN	BSU_05480	Resistance against oxidative and electrophile stress	-0.57	0.673440473779401
yobU.2892	CDS	yobU	BSU_19090	Proteins of unknown function	-0.57	0.24917498001135
gmuF_gmuG.908	intergenic_UTR	gmuF_gmuG	BSU_05870	Utilization of glucomannan	-0.57	0.79170087826572
S1157.4588	S_feature	S1157	new_3105438_3105878	na	0.57	0.559246518104995
yycS.6075	CDS	yycS	BSU_40240	Proteins of unknown function	-0.56	0.0773560679882239
yoqG.3110	CDS	yoqG	BSU_20640	SP-beta prophage	-0.56	0.830960140334796
yoaB_yoaC.2793	intergenic_UTR	yoaB_yoaC	BSU_18540	Utilization of organic acids, Membrane proteins, Transporter for organic acids	0.56	0.726942358003921
hisH.5269	CDS	hisH	BSU_34890	Biosynthesis/ acquisition of histidine	-0.56	0.747917280369932
yitT_ipi.1644	intergenic_UTR	yitT_ipi	BSU_11120	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress, Membrane proteins	0.56	0.167479425391438
ykwD.2084	CDS	ykwD	BSU_13970	Proteins of unknown function	0.56	0.352549476521906
yoqY.3088	CDS	yoqY	BSU_20470	SP-beta prophage	0.56	0.737684129029431
yhcX.1380	CDS	yhcX	BSU_09250	Proteins of unknown function	0.56	0.147842632890892
S1459.5705	S_feature	S1459	new_3873771_3874382	na	-0.56	0.786436333362487
xkdB.1864	CDS	xkdB	BSU_12520	PBSX prophage	0.56	0.728673347271938
yosC.3053	CDS	yosC	BSU_20170	SP-beta prophage	0.56	0.836573479033856
gerD.268	CDS	gerD	BSU_01550	Membrane proteins, Additional germination proteins	-0.56	0.44171953305699
yopN_yopM.3137	intergenic_UTR	yopN_yopM	BSU_20830	SP-beta prophage	0.56	0.666627197690314
ycgE_ycgF.489	intergenic_UTR	ycgE_ycgF	BSU_03080	Transcription factor/ other/ based on similarity	-0.56	0.121269610075019
yorR.3066	CDS	yorR	BSU_20280	SP-beta prophage	0.55	0.528795293636753
sigZ.4038	CDS	sigZ	BSU_26840	Sigma factors, Sigma factors	-0.55	0.461581216999656
psmB.5210	CDS	psmB	BSU_34500	Chaperone/ protein folding/ based on similarity, Membrane proteins, Multidrug exporters	-0.55	0.065039842151255
S145.681	S_feature	S145	new_490639_490854	na	-0.55	0.32686288700187
yhbI.1343	CDS	yhbI	BSU_08990	Transcription factor/ other/ based on similarity	0.55	0.453067428331874
YP_009513958.2659	CDS	YP_009513958	na	na	0.55	0.267841716187037
clpC.150	CDS	clpC	BSU_00860	Sporulation proteins/ other, General stress proteins (controlled by SigB), Heat shock proteins, Phosphorylation on an Arg residue, Additional proteins involved in proteolysis, Cell wall/ other, Swarming	0.55	0.0695645291262037
yybE_yybD.6146	intergenic_UTR	yybE_yybD	BSU_40670	Transcription factor/ other/ based on similarity	-0.55	0.534854287018345
ganQ.5160	CDS	ganQ	BSU_34140	Utilization of galactan, Membrane proteins	-0.55	0.145636088597059
Novel_transcript.4088	Novel_transcript	Novel_transcript	na	na	-0.55	0.480504446530938
mcsA.148	CDS	mcsA	BSU_00840	Control of transcription factor (other than two-component system), Sporulation proteins/ other, General stress proteins (controlled by SigB), Heat shock proteins, Phosphorylation on an Arg residue	0.55	0.233842687722212
ydzM_yddT.796	intergenic_UTR	ydzM_yddT	BSU_05099	Proteins of unknown function	0.55	0.546091018256387
xhlA.1912	CDS	xhlA	BSU_12790	PBSX prophage, Membrane proteins	-0.55	0.0963304824350733
yvkN.5310	CDS	yvkN	BSU_35140	Proteins of unknown function	-0.55	0.775189952414714
nprB.1641	CDS	nprB	BSU_11100	Utilization of proteins, Extracellular feeding proteases, Secreted proteins	-0.55	0.49886720545915
S1405.5509	S_feature	S1405	new_3748336_3748420_c	na	0.55	na
S1440.5621	sRNA_independent	S1440	new_3809980_3810619_c	na	-0.55	0.187660558566178
ywnC.5532	CDS	ywnC	BSU_36610	Membrane proteins, Proteins of unknown function	-0.55	0.0964448663187558
bcd_ptb.3632	intergenic_UTR	bcd_ptb	BSU_24080	Utilization of branched-chain amino acids	0.55	0.259787950049894
ywrJ.5448	CDS	ywrJ	BSU_36040	Sporulation proteins/ other, Phosphorylation on a Ser residue	0.55	0.836078696076191
bpsB.3327	CDS	bpsB	BSU_22040	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds, Newly identified sporulation proteins (based on transcription profiling)	0.55	0.806420600991289
S1147.4540	S_feature	S1147	new_3060674_3060844	na	-0.55	0.403722932103601
gltA_S683.2781	sRNA_5UTR	gltA_S683	BSU_18450	Biosynthesis/ acquisition of glutamate/ glutamine/ ammonium assimilation, Phosphorylation on an Arg residue, Efp-dependent proteins	-0.55	0.23371243065883
yqcK.3889	CDS	yqcK	BSU_25800	Sporulation proteins/ other, Skin element, Resistance against toxic metals	-0.55	0.551296411497348
YP_009513966.2991	CDS	YP_009513966	na	na	-0.54	0.563023376156312
yrkP.3971	CDS	yrkP	BSU_26430	Two-component system response regulators, Phosphorylation on an Asp residue	0.54	0.24917498001135
yusQ.4982	CDS	yusQ	BSU_32890	Poorly characterized/ putative enzymes	0.54	0.82679204162024
yrhF.4096	CDS	yrhF	BSU_27210	Proteins of unknown function	0.54	0.14012329413194
fadA.4970	CDS	fadA	BSU_32830	Utilization of fatty acids	0.54	0.0823374789735995
yqcA.3912	CDS	yqcA	BSU_25970	Skin element	-0.54	na
yqbE.3934	CDS	yqbE	BSU_26140	Skin element	0.54	0.786311380805769
bglH_bglP.5927	intergenic_UTR	bglH_bglP	BSU_39260	Utilization of beta-glucosides	-0.54	0.682663341107697
S465.1944	sRNA_independent	S465	new_1369868_1371036	na	0.54	0.308416332432688
yddT.797	CDS	yddT	BSU_05100	Proteins of unknown function	0.54	0.207308056325131
ynzG.2625	CDS	ynzG	BSU_17490	Proteins of unknown function	0.54	0.606463914312417
yyaD.6187	CDS	yyaD	BSU_40940	Sporulation proteins/ other	0.54	0.644887092463088
yxxB_yxeR.5960	intergenic_UTR	yxxB_yxeR	BSU_39440	Membrane proteins, Proteins of unknown function	-0.54	0.123875331627446
yoyJ.3169	CDS	yoyJ	BSU_20999	SP-beta prophage, Type 1 TA systems	0.54	0.314811380175953
yebE.996	CDS	yebE	BSU_06400	Membrane proteins, Proteins of unknown function	0.54	0.576495762544449
yrzP.4060	CDS	yrzP	BSU_27009	Proteins of unknown function	-0.54	na
acdA.5627	CDS	acdA	BSU_37170	Utilization of fatty acids	0.54	0.186982690899155
yxaH.6031	CDS	yxaH	BSU_39970	Membrane proteins	-0.54	0.229901793009988
flvM.1104	CDS	flvM	BSU_07230	Resistance against other toxic compounds (nitric oxide, phenolic acids, flavonoids, oxalate)	-0.54	0.312813119381166
aseR_arsF.832	intergenic_UTR	aseR_arsF	BSU_05330	Transcription factors/ other, Resistance against toxic metals	0.54	0.765730693742694
yozX.2855	CDS	yozX	BSU_18899	Proteins of unknown function	0.54	na
S963.3855	S_feature	S963	new_2641195_2642042_c	na	-0.54	0.606928504284854
ylyA.2315	CDS	ylyA	BSU_15440	Sporulation proteins/ other	0.54	na
panC.3391	CDS	panC	BSU_22420	Biosynthesis of coenzyme A	0.54	0.128200538007232
ykoQ.1993	CDS	ykoQ	BSU_13370	Newly identified sporulation proteins (based on transcription profiling)	0.54	0.648128899934591
S246.1070	S_feature	S246	new_756987_757065	na	0.54	na
yjcR.1788	CDS	yjcR	BSU_11960	Proteins of unknown function	-0.53	0.759741085052324
silP.3282	CDS	silP	BSU_21780	Transcription factors/ other, Cold stress proteins	0.53	0.225390136361263
iolH_iolG.5991	intergenic_UTR	iolH_iolG	BSU_39690	Utilization of inositol	0.53	0.28729198824921
yorW.3061	CDS	yorW	BSU_20230	SP-beta prophage	0.53	0.798928603208748
slpH.1623	CDS	slpH	BSU_10940	Sporulation proteins/ other	0.53	0.749182035751435
phoB.887	CDS	phoB	BSU_05740	Phosphate metabolism, Sporulation proteins/ other, Secreted proteins	0.53	0.479482294427005
msmE.4582	CDS	msmE	BSU_30270	Utilization of melibiose, Membrane proteins, Uptake of carbon sources, Secreted proteins	-0.53	0.0726243072300644
egsA.4359	CDS	egsA	BSU_28760	Poorly characterized/ putative enzymes	-0.53	0.379568160566415
S1391.5474	sRNA_independent	S1391	new_3728120_3728202_c	na	-0.53	0.645869712610212
ycgF_ycgG.491	intergenic_UTR	ycgF_ycgG	BSU_03090	Sporulation proteins/ other, Membrane proteins	-0.53	0.0906118293163966
S268.1173	S_feature	S268	new_840528_841664_c	na	-0.53	0.228267698188836
S357.1492	sRNA_independent	S357	new_1077024_1077320_c	Newly identified sporulation proteins (based on transcription profiling), Regulatory RNAs	-0.53	0.645105898546311
ptpZ_ptkA.5480	intergenic_UTR	ptpZ_ptkA	BSU_36240	Protein phosphatases, Biofilm formation, Regulation	-0.53	0.769763112152412
S1509.5914	S_feature	S1509	new_4020908_4020976_c	na	-0.53	0.199329329495022
hemN_lepA.3842	intergenic_UTR	hemN_lepA	BSU_25500	Biosynthesis of heme/ siroheme	0.53	0.293488132281774
araQ.4356	CDS	araQ	BSU_28730	Utilization of arabinan/ arabinose/ arabitol, Membrane proteins, Uptake of carbon sources	-0.53	0.353544724104385
yjcB.1757	CDS	yjcB	BSU_11800	na	0.53	na
thiS.1739	CDS	thiS	BSU_11680	Biosynthesis/ acquisition of thiamine	0.53	0.64039762353703
ypzI.3454	CDS	ypzI	BSU_22869	Proteins of unknown function, Newly identified sporulation proteins (based on transcription profiling)	0.53	0.668385448196407
sspD.2007	CDS	sspD	BSU_13470	Small acid-soluble spore proteins	-0.52	0.52313401569683
mdxJ.5220	CDS	mdxJ	BSU_34580	Membrane proteins, Proteins of unknown function	-0.52	0.331640403193808
yfhS.1294	CDS	yfhS	BSU_08640	Sporulation proteins/ other	-0.52	0.373914124956796
dapI_ykuS.2125	intergenic_UTR	dapI_ykuS	BSU_14190	Biosynthesis of peptidoglycan, Biosynthesis/ acquisition of lysine/ threonine, Biosynthesis of peptidoglycan, Essential genes	0.52	0.410175929230625
S314.1341	S_feature	S314	new_975132_975230	na	-0.52	na
Novel_transcript.1376	Novel_transcript	Novel_transcript	na	na	-0.52	0.503607803631387
dhbC.4845	CDS	dhbC	BSU_31990	Acquisition of iron / Other, Acquisition of iron / Other, Phosphorylation on a Ser residue, Other proteins required for biofilm formation	-0.52	0.084532811773871
yxiH.5915	CDS	yxiH	BSU_39180	Proteins of unknown function	-0.52	0.131353584280502
rhgX.1085	CDS	rhgX	BSU_07060	Utilization of pectin	-0.52	0.742755264144842
yqcK_arsR.3890	intergenic_UTR	yqcK_arsR	BSU_25800	Sporulation proteins/ other, Skin element, Resistance against toxic metals	-0.52	0.805529565256615
cdaS.2943	CDS	cdaS	BSU_19430	Metabolism of signalling nucleotides, Sporulation proteins/ other	0.52	0.749265579783815
cotN.4251	CDS	cotN	BSU_28100	Class III	0.52	0.682982936069261
yusI.4966	CDS	yusI	BSU_32810	Resistance against toxic metals/ based on similarity	0.52	0.209125786796493
lpdV.3627	CDS	lpdV	BSU_24060	Utilization of branched-chain amino acids, Swarming	0.52	0.105458643206281
S805.3225	S_feature	S805	new_2262268_2262436	na	-0.52	na
purB_purC.1001	intergenic_UTR	purB_purC	BSU_06440	Biosynthesis/ acquisition of purine nucleotides, Newly identified competence genes	0.52	0.554692124105843
plsX_fabD.2382	intergenic_UTR	plsX_fabD	BSU_15890	Biosynthesis of fatty acids, Essential genes, Membrane proteins, Other genes	0.52	0.187928242248092
yhgD_yhgE.1508	intergenic_UTR	yhgD_yhgE	BSU_10150	Transcription factor/ other/ based on similarity	0.52	0.651383183245619
yvqK_yvrA.5021	intergenic_UTR	yvqK_yvrA	BSU_33150	Poorly characterized/ putative enzymes, Biosynthesis/ acquisition of cobalamine (B12))	-0.52	0.795357040700733
bcd.3631	CDS	bcd	BSU_24080	Utilization of branched-chain amino acids	0.52	0.0560166404974083
yozG_yoaT.2830	intergenic_UTR	yozG_yoaT	BSU_18740	Transcription factor/ other/ based on similarity, Motility and chemotaxis/ other	0.52	0.568571695234017
glgC.4674	CDS	glgC	BSU_30970	Biosynthesis of glycogen, Sporulation proteins/ other	0.52	0.372327923982908
S493.2043	S_feature	S493	new_1439136_1439227	na	0.51	0.72198623088638
lplB.1090	CDS	lplB	BSU_07110	Membrane proteins, Unknown ABC transporters	-0.51	0.680770679632391
ylmC_S566.2303	CDS_3'UTR	ylmC_S566	BSU_15360	Sporulation proteins/ other	0.51	0.178216732296149
sspK.1280	CDS	sspK	BSU_08550	Small acid-soluble spore proteins	0.51	0.747917280369932
S117.511	S_feature	S117	new_347670_349525_c	na	-0.51	0.05092039505063
yyaJ.6169	CDS	yyaJ	BSU_40840	Membrane proteins, Proteins of unknown function	-0.51	0.205585149458318
S830.3314	S_feature	S830	new_2309648_2309785_c	na	0.51	0.699228123700548
ptb.3633	CDS	ptb	BSU_24090	Utilization of branched-chain amino acids	0.51	0.147435624977749
yraF.4054	CDS	yraF	BSU_26960	Spore coat protein/ based on similarity	-0.51	0.817819296212708
tatCD.422	CDS	tatCD	BSU_02640	Phosphate metabolism, Protein secretion, Membrane proteins	0.51	0.475490374721093
mcsB.149	CDS	mcsB	BSU_00850	Protein kinases, Control of transcription factor (other than two-component system), Sporulation proteins/ other, General stress proteins (controlled by SigB), Heat shock proteins	0.51	0.21170014674761
yqaO.3945	CDS	yqaO	BSU_26240	Skin element, Newly identified sporulation proteins (based on transcription profiling)	-0.51	0.698138468197131
S533.2189	S_feature	S533	new_1533940_1534049	na	-0.51	na
ctaF_ctaG.2231	intergenic_UTR	ctaF_ctaG	BSU_14920	Terminal oxidases, Membrane proteins	-0.51	0.0671598143688789
yvfU_yvfT.5149	intergenic_UTR	yvfU_yvfT	BSU_34060	Two-component system response regulators, Phosphorylation on an Arg residue, Phosphorylation on an Asp residue	-0.51	0.151608423361362
S198.872	sRNA_independent	S198	new_606414_606611_c	na	-0.51	0.335509263065571
ydzO.829	CDS	ydzO	BSU_05329	Proteins of unknown function	0.51	0.689253383894225
fadN.4972	CDS	fadN	BSU_32840	Utilization of fatty acids	0.51	0.252350263386435
S1198.4746	S_feature	S1198	new_3224669_3224824_c	na	0.51	0.665370918434687
yvzH.5390	pseudogene	yvzH	BSU_35679	Pseudogenes	-0.51	0.217359187280747
iolG.5992	CDS	iolG	BSU_39700	Utilization of inositol	0.51	0.179382082008473
exoA.6174	CDS	exoA	BSU_40880	DNA repair/ recombination, Sporulation proteins/ other, A/P endonucleases	-0.51	0.551430637092016
pxpA_pxpG.635	intergenic_UTR	pxpA_pxpG	BSU_04050	Detoxification reactions	-0.51	0.232327400920695
yxkA.5865	CDS	yxkA	BSU_38870	Proteins of unknown function	-0.51	0.701003941069422
S86_ybfG.356	CDS_3'UTR	S86_ybfG	new_239556_239643_c	na	-0.51	0.323801654041207
pxpA.634	CDS	pxpA	BSU_04050	Detoxification reactions	-0.5	0.130168431616465
Novel_transcript.5795	Novel_transcript	Novel_transcript	na	na	-0.5	0.779341806867521
yvbG.5119	CDS	yvbG	BSU_33850	Membrane proteins, Proteins of unknown function, General stress proteins (controlled by SigB)	0.5	0.530952063478883
ykvR.2059	CDS	ykvR	BSU_13800	Proteins of unknown function	0.5	0.565759314267867
spsE.5720	CDS	spsE	BSU_37870	Sporulation proteins/ other, Biosynthesis of legionaminic acid (for spore crust))	0.5	0.704026309506325
ctaC_ctaD.2226	intergenic_UTR	ctaC_ctaD	BSU_14890	Terminal oxidases, Membrane proteins	-0.5	0.463777064082622
yoyF.2980	CDS	yoyF	BSU_19669	Newly identified sporulation proteins (based on transcription profiling)	0.5	na
hutP.5943	CDS	hutP	BSU_39340	Utilization of histidine, RNA binding regulators	-0.5	0.0594217755163026
yyaE_yyzM.6185	intergenic_UTR	yyaE_yyzM	BSU_40930	Electron transport/ other/ based on similarity	-0.5	0.534592037266751
yrdN.4008	CDS	yrdN	BSU_26660	Poorly characterized/ putative enzymes	0.5	0.687459500302569
dhbC_dhbA.4846	intergenic_UTR	dhbC_dhbA	BSU_31990	Acquisition of iron / Other, Acquisition of iron / Other, Phosphorylation on a Ser residue, Other proteins required for biofilm formation	-0.5	0.13136187494158
spoVR.1399	CDS	spoVR	BSU_09400	Sporulation proteins/ other	-0.5	0.624143673384556
spoIVB.3651	CDS	spoIVB	BSU_24230	Control of sigma factors, Sporulation proteins/ other	0.5	0.888489059128055
S462.1931	sRNA_independent	S462	new_1357486_1357852_c	na	-0.5	0.0530197308063198
yvzB.5311	pseudogene	yvzB	BSU_35150	Flagellar proteins/ based on similarity	-0.5	0.302393857659483
S63.272	sRNA_independent	S63	new_159779_160673	na	-0.5	0.069387385924676
nth_dnaD.3376	intergenic_UTR	nth_dnaD	BSU_22340	DNA repair/ recombination, A/P endonucleases	0.5	0.267841716187037
yomM.3212	CDS	yomM	BSU_21300	SP-beta prophage	0.5	0.517585397985604
YP_009513978.3850	sRNA_inter_intragenic	YP_009513978	na	na	0.5	0.795429935325476
yoqV.3092	CDS	yoqV	BSU_20500	DNA replication, SP-beta prophage	-0.5	0.740243675176179
YP_009513986.4036	CDS	YP_009513986	na	na	0.5	0.767914756124066
bkdAA_lpdV.3626	intergenic_UTR	bkdAA_lpdV	BSU_24050	Utilization of branched-chain amino acids	0.5	0.0965957122161312
yyzF.6074	CDS	yyzF	BSU_40239	Proteins of unknown function	0.5	0.55125641942386
yveF.5199	pseudogene	yveF	BSU_34420	Proteins of unknown function	-0.5	0.797374503654887
glpK.1386	CDS	glpK	BSU_09290	Utilization of glycerol/ glycerol-3-phosphate, Phosphorylation on a His residue	0.5	0.200365268032919
modB.5054	CDS	modB	BSU_33390	Membrane proteins, Uptake of ions, Trace metals/ Other	-0.5	0.0938454062631025
iolD_iolC.5999	intergenic_UTR	iolD_iolC	BSU_39730	Utilization of inositol	0.5	0.298686833333692
ysnE.4288	CDS	ysnE	BSU_28330	Poorly characterized/ putative enzymes	0.5	0.511586207971919
yxzG.5913	CDS	yxzG	BSU_39170	Proteins of unknown function	-0.49	0.171290286827149
S1236.4858	S_feature	S1236	new_3299590_3299699	na	-0.49	0.493042097973701
gutP_ydjE.959	intergenic_UTR	gutP_ydjE	BSU_06160	Utilization of glucitol, Carbohydrate transporter	-0.49	0.0665993406720392
gmuA_gmuC.899	intergenic_UTR	gmuA_gmuC	BSU_05820	Utilization of glucomannan, Sugar specific PTS proteins, Phosphorylation on a His residue	0.49	0.858482993278353
ydzT/1.931	CDS	ydzT/1	BSU_06033	Prophage 3, Pseudogenes	-0.49	0.26088740815194
yqzI.3895	CDS	yqzI	BSU_25850	Skin element	-0.49	0.665873931125622
moaD.2140	CDS	moaD	BSU_14310	Biosynthesis of molybdopterin	0.49	0.187660558566178
hutP.5942	putative_sRNA	hutP	BSU_39340	Utilization of histidine, RNA binding regulators	-0.49	0.0682420361152061
ytdA.4661	CDS	ytdA	BSU_30850	Poorly characterized/ putative enzymes, Newly identified sporulation proteins (based on transcription profiling)	-0.49	0.505847391978807
ycbL.409	CDS	ycbL	BSU_02550	Two-component system response regulators, Phosphorylation on an Asp residue	-0.49	0.14023232393707
gucD.397	CDS	gucD	BSU_02470	Utilization of glucarate/galactarate	-0.49	0.511089353436104
gabR.611	CDS	gabR	BSU_03890	Utilization of gamma-amino butyric acid, Transcription factors/ other	-0.49	0.167479425391438
yybL.6137	CDS	yybL	BSU_40600	Membrane proteins, Exporters of unknown function	-0.49	0.367632856182274
dhbB.4840	CDS	dhbB	BSU_31970	Acquisition of iron / Other, Acquisition of iron / Other, Other proteins required for biofilm formation	-0.49	0.123939349370549
ytrB.4605	CDS	ytrB	BSU_30450	Cold stress proteins, Membrane proteins, Unknown ABC transporters	-0.49	0.210982755086713
ywoB.5518	CDS	ywoB	BSU_36500	Membrane proteins, Proteins of unknown function	-0.49	0.711610817474107
bglA_ptsJ.6054	intergenic_UTR	bglA_ptsJ	BSU_40110	Utilization of beta-glucosides	0.49	0.805623107054263
cotJA.1067	CDS	cotJA	BSU_06890	Not yet assigned	-0.49	0.860842230345384
yitT.1643	CDS	yitT	BSU_11120	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress, Membrane proteins	0.49	0.0594217755163026
cypB_bscR.4084	intergenic_UTR	cypB_bscR	BSU_27160	Electron transport/ other, Lipid metabolism/ other, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	0.49	0.791358112127841
yddI.780	CDS	yddI	BSU_04980	ICEBs1, Membrane proteins, Proteins of unknown function	0.49	na
fadF.5628	CDS	fadF	BSU_37180	Utilization of fatty acids, Membrane proteins	0.49	0.305590688537737
eapD.5808	CDS	eapD	BSU_38470	Poorly characterized/ putative enzymes, Secreted proteins	0.49	0.492070009385926
yusR.4983	CDS	yusR	BSU_32900	Poorly characterized/ putative enzymes	0.49	0.772682146701268
sspC.3020	CDS	sspC	BSU_19950	Small acid-soluble spore proteins, SP-beta prophage	0.49	na
S692.2802	S_feature	S692	new_2028811_2029019	na	0.49	0.742755264144842
ywjG.5622	CDS	ywjG	BSU_37140	Proteins of unknown function	-0.49	0.114524994529895
iolB_iolA.6003	intergenic_UTR	iolB_iolA	BSU_39750	Utilization of inositol	0.49	0.290561602994381
yoqH.3108	CDS	yoqH	BSU_20630	SP-beta prophage	0.49	0.769763112152412
floA_nfeDA.3821	intergenic_UTR	floA_nfeDA	BSU_25380	Membrane dynamics, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Resistance against toxins/ antibiotics, Membrane proteins	-0.49	0.148918303366207
yceF.465	CDS	yceF	BSU_02920	General stress proteins (controlled by SigB), Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, Manganese	-0.49	0.0611329530400136
ymzB.2585	CDS	ymzB	BSU_17240	General stress proteins (controlled by SigB)	0.49	0.245062673976076
rsbRA_rsbS.734	intergenic_UTR	rsbRA_rsbS	BSU_04670	Control of sigma factors, Phosphorylation on a Thr residue	0.48	0.785931761386466
dacB.3503	CDS	dacB	BSU_23190	Penicillin-binding proteins, Sporulation proteins/ other, Membrane proteins	0.48	0.797374503654887
csfB.46	CDS	csfB	BSU_00240	Control of sigma factors, Sporulation proteins/ other	0.48	0.740243675176179
spmB.3501	CDS	spmB	BSU_23170	Sporulation proteins/ other	-0.48	0.490411471215334
spcB.3506	CDS	spcB	BSU_23210	DNA condensation/ segregation	0.48	0.350261378203759
yqbT.3913	CDS	yqbT	BSU_25980	Skin element	-0.48	0.882460471342189
